library,r1_file,r2_file,lab,cruise_id,sample_type
e04103-A,e04103-A_S97_L001_R1_001.fastq.gz,e04103-A_S97_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04103-B,e04103-B_S193_L001_R1_001.fastq.gz,e04103-B_S193_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04103-C,e04103-C_S289_L001_R1_001.fastq.gz,e04103-C_S289_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04104-A,e04104-A_S98_L001_R1_001.fastq.gz,e04104-A_S98_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04104-B,e04104-B_S194_L001_R1_001.fastq.gz,e04104-B_S194_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04104-C,e04104-C_S290_L001_R1_001.fastq.gz,e04104-C_S290_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04105-A,e04105-A_S99_L001_R1_001.fastq.gz,e04105-A_S99_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04105-B,e04105-B_S195_L001_R1_001.fastq.gz,e04105-B_S195_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04105-C,e04105-C_S291_L001_R1_001.fastq.gz,e04105-C_S291_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04106-A,e04106-A_S100_L001_R1_001.fastq.gz,e04106-A_S100_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04106-B,e04106-B_S196_L001_R1_001.fastq.gz,e04106-B_S196_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04106-C,e04106-C_S292_L001_R1_001.fastq.gz,e04106-C_S292_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04107-A,e04107-A_S101_L001_R1_001.fastq.gz,e04107-A_S101_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04107-B,e04107-B_S197_L001_R1_001.fastq.gz,e04107-B_S197_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04107-C,e04107-C_S293_L001_R1_001.fastq.gz,e04107-C_S293_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04108-A,e04108-A_S102_L001_R1_001.fastq.gz,e04108-A_S102_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04108-B,e04108-B_S198_L001_R1_001.fastq.gz,e04108-B_S198_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04108-C,e04108-C_S294_L001_R1_001.fastq.gz,e04108-C_S294_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04109-A,e04109-A_S103_L001_R1_001.fastq.gz,e04109-A_S103_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04109-B,e04109-B_S199_L001_R1_001.fastq.gz,e04109-B_S199_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04109-C,e04109-C_S295_L001_R1_001.fastq.gz,e04109-C_S295_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04110-A,e04110-A_S104_L001_R1_001.fastq.gz,e04110-A_S104_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04110-B,e04110-B_S200_L001_R1_001.fastq.gz,e04110-B_S200_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04110-C,e04110-C_S296_L001_R1_001.fastq.gz,e04110-C_S296_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04111-A,e04111-A_S105_L001_R1_001.fastq.gz,e04111-A_S105_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04111-B,e04111-B_S201_L001_R1_001.fastq.gz,e04111-B_S201_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04111-C,e04111-C_S297_L001_R1_001.fastq.gz,e04111-C_S297_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04112-A,e04112-A_S106_L001_R1_001.fastq.gz,e04112-A_S106_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04112-B,e04112-B_S202_L001_R1_001.fastq.gz,e04112-B_S202_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04112-C,e04112-C_S298_L001_R1_001.fastq.gz,e04112-C_S298_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04113-A,e04113-A_S107_L001_R1_001.fastq.gz,e04113-A_S107_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04113-B,e04113-B_S203_L001_R1_001.fastq.gz,e04113-B_S203_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04113-C,e04113-C_S299_L001_R1_001.fastq.gz,e04113-C_S299_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04114-A,e04114-A_S108_L001_R1_001.fastq.gz,e04114-A_S108_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04114-B,e04114-B_S204_L001_R1_001.fastq.gz,e04114-B_S204_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04114-C,e04114-C_S300_L001_R1_001.fastq.gz,e04114-C_S300_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04115-A,e04115-A_S109_L001_R1_001.fastq.gz,e04115-A_S109_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04115-B,e04115-B_S205_L001_R1_001.fastq.gz,e04115-B_S205_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04115-C,e04115-C_S301_L001_R1_001.fastq.gz,e04115-C_S301_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04116-A,e04116-A_S110_L001_R1_001.fastq.gz,e04116-A_S110_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04116-B,e04116-B_S206_L001_R1_001.fastq.gz,e04116-B_S206_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04116-C,e04116-C_S302_L001_R1_001.fastq.gz,e04116-C_S302_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04117-A,e04117-A_S111_L001_R1_001.fastq.gz,e04117-A_S111_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04117-B,e04117-B_S207_L001_R1_001.fastq.gz,e04117-B_S207_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04117-C,e04117-C_S303_L001_R1_001.fastq.gz,e04117-C_S303_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04118-A,e04118-A_S112_L001_R1_001.fastq.gz,e04118-A_S112_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04118-B,e04118-B_S208_L001_R1_001.fastq.gz,e04118-B_S208_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04118-C,e04118-C_S304_L001_R1_001.fastq.gz,e04118-C_S304_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04119-A,e04119-A_S113_L001_R1_001.fastq.gz,e04119-A_S113_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04119-B,e04119-B_S209_L001_R1_001.fastq.gz,e04119-B_S209_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04119-C,e04119-C_S305_L001_R1_001.fastq.gz,e04119-C_S305_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04120-A,e04120-A_S114_L001_R1_001.fastq.gz,e04120-A_S114_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04120-B,e04120-B_S210_L001_R1_001.fastq.gz,e04120-B_S210_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04120-C,e04120-C_S306_L001_R1_001.fastq.gz,e04120-C_S306_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04121-A,e04121-A_S115_L001_R1_001.fastq.gz,e04121-A_S115_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04121-B,e04121-B_S211_L001_R1_001.fastq.gz,e04121-B_S211_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04121-C,e04121-C_S307_L001_R1_001.fastq.gz,e04121-C_S307_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04122-A,e04122-A_S116_L001_R1_001.fastq.gz,e04122-A_S116_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04122-B,e04122-B_S212_L001_R1_001.fastq.gz,e04122-B_S212_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04122-C,e04122-C_S308_L001_R1_001.fastq.gz,e04122-C_S308_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04123-A,e04123-A_S117_L001_R1_001.fastq.gz,e04123-A_S117_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04123-B,e04123-B_S213_L001_R1_001.fastq.gz,e04123-B_S213_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04123-C,e04123-C_S309_L001_R1_001.fastq.gz,e04123-C_S309_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04124-A,e04124-A_S118_L001_R1_001.fastq.gz,e04124-A_S118_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04124-B,e04124-B_S214_L001_R1_001.fastq.gz,e04124-B_S214_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04124-C,e04124-C_S310_L001_R1_001.fastq.gz,e04124-C_S310_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04125-A,e04125-A_S119_L001_R1_001.fastq.gz,e04125-A_S119_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04125-B,e04125-B_S215_L001_R1_001.fastq.gz,e04125-B_S215_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04125-C,e04125-C_S311_L001_R1_001.fastq.gz,e04125-C_S311_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04126-A,e04126-A_S120_L001_R1_001.fastq.gz,e04126-A_S120_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04126-B,e04126-B_S216_L001_R1_001.fastq.gz,e04126-B_S216_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04126-C,e04126-C_S312_L001_R1_001.fastq.gz,e04126-C_S312_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04127-A,e04127-A_S121_L001_R1_001.fastq.gz,e04127-A_S121_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04127-B,e04127-B_S217_L001_R1_001.fastq.gz,e04127-B_S217_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04127-C,e04127-C_S313_L001_R1_001.fastq.gz,e04127-C_S313_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04128-A,e04128-A_S122_L001_R1_001.fastq.gz,e04128-A_S122_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04128-B,e04128-B_S218_L001_R1_001.fastq.gz,e04128-B_S218_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04128-C,e04128-C_S314_L001_R1_001.fastq.gz,e04128-C_S314_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04129-A,e04129-A_S123_L001_R1_001.fastq.gz,e04129-A_S123_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04129-B,e04129-B_S219_L001_R1_001.fastq.gz,e04129-B_S219_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04129-C,e04129-C_S315_L001_R1_001.fastq.gz,e04129-C_S315_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04130-A,e04130-A_S124_L001_R1_001.fastq.gz,e04130-A_S124_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04130-B,e04130-B_S220_L001_R1_001.fastq.gz,e04130-B_S220_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04130-C,e04130-C_S316_L001_R1_001.fastq.gz,e04130-C_S316_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04131-A,e04131-A_S125_L001_R1_001.fastq.gz,e04131-A_S125_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04131-B,e04131-B_S221_L001_R1_001.fastq.gz,e04131-B_S221_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04131-C,e04131-C_S317_L001_R1_001.fastq.gz,e04131-C_S317_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04132-A,e04132-A_S126_L001_R1_001.fastq.gz,e04132-A_S126_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04132-B,e04132-B_S222_L001_R1_001.fastq.gz,e04132-B_S222_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04132-C,e04132-C_S318_L001_R1_001.fastq.gz,e04132-C_S318_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04133-A,e04133-A_S127_L001_R1_001.fastq.gz,e04133-A_S127_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04133-B,e04133-B_S223_L001_R1_001.fastq.gz,e04133-B_S223_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04133-C,e04133-C_S319_L001_R1_001.fastq.gz,e04133-C_S319_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04134-A,e04134-A_S128_L001_R1_001.fastq.gz,e04134-A_S128_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04134-B,e04134-B_S224_L001_R1_001.fastq.gz,e04134-B_S224_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04134-C,e04134-C_S320_L001_R1_001.fastq.gz,e04134-C_S320_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04135-A,e04135-A_S129_L001_R1_001.fastq.gz,e04135-A_S129_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04135-B,e04135-B_S225_L001_R1_001.fastq.gz,e04135-B_S225_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04135-C,e04135-C_S321_L001_R1_001.fastq.gz,e04135-C_S321_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04136-A,e04136-A_S130_L001_R1_001.fastq.gz,e04136-A_S130_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04136-B,e04136-B_S226_L001_R1_001.fastq.gz,e04136-B_S226_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04136-C,e04136-C_S322_L001_R1_001.fastq.gz,e04136-C_S322_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04137-A,e04137-A_S131_L001_R1_001.fastq.gz,e04137-A_S131_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04137-B,e04137-B_S227_L001_R1_001.fastq.gz,e04137-B_S227_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04137-C,e04137-C_S323_L001_R1_001.fastq.gz,e04137-C_S323_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04138-A,e04138-A_S132_L001_R1_001.fastq.gz,e04138-A_S132_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04138-B,e04138-B_S228_L001_R1_001.fastq.gz,e04138-B_S228_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04138-C,e04138-C_S324_L001_R1_001.fastq.gz,e04138-C_S324_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04139-A,e04139-A_S133_L001_R1_001.fastq.gz,e04139-A_S133_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04139-B,e04139-B_S229_L001_R1_001.fastq.gz,e04139-B_S229_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04139-C,e04139-C_S325_L001_R1_001.fastq.gz,e04139-C_S325_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04140-A,e04140-A_S134_L001_R1_001.fastq.gz,e04140-A_S134_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04140-B,e04140-B_S230_L001_R1_001.fastq.gz,e04140-B_S230_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04140-C,e04140-C_S326_L001_R1_001.fastq.gz,e04140-C_S326_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04141-A,e04141-A_S135_L001_R1_001.fastq.gz,e04141-A_S135_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04141-B,e04141-B_S231_L001_R1_001.fastq.gz,e04141-B_S231_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04141-C,e04141-C_S327_L001_R1_001.fastq.gz,e04141-C_S327_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04142-A,e04142-A_S136_L001_R1_001.fastq.gz,e04142-A_S136_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04142-B,e04142-B_S232_L001_R1_001.fastq.gz,e04142-B_S232_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04142-C,e04142-C_S328_L001_R1_001.fastq.gz,e04142-C_S328_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04143-A,e04143-A_S137_L001_R1_001.fastq.gz,e04143-A_S137_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04143-B,e04143-B_S233_L001_R1_001.fastq.gz,e04143-B_S233_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04143-C,e04143-C_S329_L001_R1_001.fastq.gz,e04143-C_S329_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04144-A,e04144-A_S138_L001_R1_001.fastq.gz,e04144-A_S138_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04144-B,e04144-B_S234_L001_R1_001.fastq.gz,e04144-B_S234_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04144-C,e04144-C_S330_L001_R1_001.fastq.gz,e04144-C_S330_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04145-A,e04145-A_S139_L001_R1_001.fastq.gz,e04145-A_S139_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04145-B,e04145-B_S235_L001_R1_001.fastq.gz,e04145-B_S235_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04145-C,e04145-C_S331_L001_R1_001.fastq.gz,e04145-C_S331_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04146-A,e04146-A_S140_L001_R1_001.fastq.gz,e04146-A_S140_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04146-B,e04146-B_S236_L001_R1_001.fastq.gz,e04146-B_S236_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04146-C,e04146-C_S332_L001_R1_001.fastq.gz,e04146-C_S332_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04147-A,e04147-A_S141_L001_R1_001.fastq.gz,e04147-A_S141_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04147-B,e04147-B_S237_L001_R1_001.fastq.gz,e04147-B_S237_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04147-C,e04147-C_S333_L001_R1_001.fastq.gz,e04147-C_S333_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04148-A,e04148-A_S142_L001_R1_001.fastq.gz,e04148-A_S142_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04148-B,e04148-B_S238_L001_R1_001.fastq.gz,e04148-B_S238_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04148-C,e04148-C_S334_L001_R1_001.fastq.gz,e04148-C_S334_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04149-A,e04149-A_S143_L001_R1_001.fastq.gz,e04149-A_S143_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04149-B,e04149-B_S239_L001_R1_001.fastq.gz,e04149-B_S239_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04149-C,e04149-C_S335_L001_R1_001.fastq.gz,e04149-C_S335_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04150-A,e04150-A_S144_L001_R1_001.fastq.gz,e04150-A_S144_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04150-B,e04150-B_S240_L001_R1_001.fastq.gz,e04150-B_S240_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04150-C,e04150-C_S336_L001_R1_001.fastq.gz,e04150-C_S336_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04151-A,e04151-A_S145_L001_R1_001.fastq.gz,e04151-A_S145_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04151-B,e04151-B_S241_L001_R1_001.fastq.gz,e04151-B_S241_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04151-C,e04151-C_S337_L001_R1_001.fastq.gz,e04151-C_S337_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04152-A,e04152-A_S146_L001_R1_001.fastq.gz,e04152-A_S146_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04152-B,e04152-B_S242_L001_R1_001.fastq.gz,e04152-B_S242_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04152-C,e04152-C_S338_L001_R1_001.fastq.gz,e04152-C_S338_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04153-A,e04153-A_S147_L001_R1_001.fastq.gz,e04153-A_S147_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04153-B,e04153-B_S243_L001_R1_001.fastq.gz,e04153-B_S243_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04153-C,e04153-C_S339_L001_R1_001.fastq.gz,e04153-C_S339_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04154-A,e04154-A_S148_L001_R1_001.fastq.gz,e04154-A_S148_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04154-B,e04154-B_S244_L001_R1_001.fastq.gz,e04154-B_S244_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04154-C,e04154-C_S340_L001_R1_001.fastq.gz,e04154-C_S340_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04155-A,e04155-A_S149_L001_R1_001.fastq.gz,e04155-A_S149_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04155-B,e04155-B_S245_L001_R1_001.fastq.gz,e04155-B_S245_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04155-C,e04155-C_S341_L001_R1_001.fastq.gz,e04155-C_S341_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04156-A,e04156-A_S150_L001_R1_001.fastq.gz,e04156-A_S150_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04156-B,e04156-B_S246_L001_R1_001.fastq.gz,e04156-B_S246_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04156-C,e04156-C_S342_L001_R1_001.fastq.gz,e04156-C_S342_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04157-A,e04157-A_S151_L001_R1_001.fastq.gz,e04157-A_S151_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04157-B,e04157-B_S247_L001_R1_001.fastq.gz,e04157-B_S247_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04157-C,e04157-C_S343_L001_R1_001.fastq.gz,e04157-C_S343_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04158-A,e04158-A_S152_L001_R1_001.fastq.gz,e04158-A_S152_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04158-B,e04158-B_S248_L001_R1_001.fastq.gz,e04158-B_S248_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04158-C,e04158-C_S344_L001_R1_001.fastq.gz,e04158-C_S344_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04159-A,e04159-A_S153_L001_R1_001.fastq.gz,e04159-A_S153_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04159-B,e04159-B_S249_L001_R1_001.fastq.gz,e04159-B_S249_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04159-C,e04159-C_S345_L001_R1_001.fastq.gz,e04159-C_S345_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04160-A,e04160-A_S154_L001_R1_001.fastq.gz,e04160-A_S154_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04160-B,e04160-B_S250_L001_R1_001.fastq.gz,e04160-B_S250_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04160-C,e04160-C_S346_L001_R1_001.fastq.gz,e04160-C_S346_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04161-A,e04161-A_S155_L001_R1_001.fastq.gz,e04161-A_S155_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04161-B,e04161-B_S251_L001_R1_001.fastq.gz,e04161-B_S251_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04161-C,e04161-C_S347_L001_R1_001.fastq.gz,e04161-C_S347_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04162-A,e04162-A_S156_L001_R1_001.fastq.gz,e04162-A_S156_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04162-B,e04162-B_S252_L001_R1_001.fastq.gz,e04162-B_S252_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04162-C,e04162-C_S348_L001_R1_001.fastq.gz,e04162-C_S348_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04163-A,e04163-A_S157_L001_R1_001.fastq.gz,e04163-A_S157_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04163-B,e04163-B_S253_L001_R1_001.fastq.gz,e04163-B_S253_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04163-C,e04163-C_S349_L001_R1_001.fastq.gz,e04163-C_S349_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04164-A,e04164-A_S158_L001_R1_001.fastq.gz,e04164-A_S158_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04164-B,e04164-B_S254_L001_R1_001.fastq.gz,e04164-B_S254_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04164-C,e04164-C_S350_L001_R1_001.fastq.gz,e04164-C_S350_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04165-A,e04165-A_S159_L001_R1_001.fastq.gz,e04165-A_S159_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04165-B,e04165-B_S255_L001_R1_001.fastq.gz,e04165-B_S255_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04165-C,e04165-C_S351_L001_R1_001.fastq.gz,e04165-C_S351_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04166-A,e04166-A_S160_L001_R1_001.fastq.gz,e04166-A_S160_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04166-B,e04166-B_S256_L001_R1_001.fastq.gz,e04166-B_S256_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04166-C,e04166-C_S352_L001_R1_001.fastq.gz,e04166-C_S352_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04167-A,e04167-A_S161_L001_R1_001.fastq.gz,e04167-A_S161_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04167-B,e04167-B_S257_L001_R1_001.fastq.gz,e04167-B_S257_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04167-C,e04167-C_S353_L001_R1_001.fastq.gz,e04167-C_S353_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04168-A,e04168-A_S162_L001_R1_001.fastq.gz,e04168-A_S162_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04168-B,e04168-B_S258_L001_R1_001.fastq.gz,e04168-B_S258_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04168-C,e04168-C_S354_L001_R1_001.fastq.gz,e04168-C_S354_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04169-A,e04169-A_S163_L001_R1_001.fastq.gz,e04169-A_S163_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04169-B,e04169-B_S259_L001_R1_001.fastq.gz,e04169-B_S259_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04169-C,e04169-C_S355_L001_R1_001.fastq.gz,e04169-C_S355_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04170-A,e04170-A_S164_L001_R1_001.fastq.gz,e04170-A_S164_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04170-B,e04170-B_S260_L001_R1_001.fastq.gz,e04170-B_S260_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04170-C,e04170-C_S356_L001_R1_001.fastq.gz,e04170-C_S356_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
e04171-A,e04171-A_S165_L001_R1_001.fastq.gz,e04171-A_S165_L001_R2_001.fastq.gz,ABL,SKQ2023,sample
